Time_UTC,Time_Local_Peru,FECHA,YEAR,DOY,Hour,BY_GSE_nT,BZ_GSE_nT,SW_Plasma_Speed_kms,Flow_Pressure_nPa,E_Electric_Field_mVm,Kp_Index,Dst_Index_nT,F10.7_Index
2015-03-03 11:00:00,2015-03-03 06:00:00,2015-03-03,2015,62,11,-2.1,-0.6,495.0,1.93,0.54,20,-27,122.9
2015-03-03 12:00:00,2015-03-03 07:00:00,2015-03-03,2015,62,12,-2.5,-0.2,487.0,1.83,0.39,17,-25,122.9
2015-03-03 13:00:00,2015-03-03 08:00:00,2015-03-03,2015,62,13,-3.5,0.7,479.0,1.62,0.1,17,-27,122.9
2015-03-03 14:00:00,2015-03-03 09:00:00,2015-03-03,2015,62,14,-2.7,-0.8,474.0,1.66,0.71,17,-27,122.9
2015-03-03 15:00:00,2015-03-03 10:00:00,2015-03-03,2015,62,15,-2.8,0.7,465.0,1.69,0.09,13,-27,122.9
2015-03-03 16:00:00,2015-03-03 11:00:00,2015-03-03,2015,62,16,-3.3,0.3,450.0,1.5,0.41,13,-25,122.9
2015-03-03 17:00:00,2015-03-03 12:00:00,2015-03-03,2015,62,17,-3.2,-0.1,456.0,2.1,0.64,13,-25,122.9
2015-03-03 18:00:00,2015-03-03 13:00:00,2015-03-03,2015,62,18,-2.9,0.0,454.0,2.1,0.59,23,-28,122.9
2015-03-03 19:00:00,2015-03-03 14:00:00,2015-03-03,2015,62,19,-2.9,-0.1,457.0,2.31,0.69,23,-21,122.9
2015-03-03 20:00:00,2015-03-03 15:00:00,2015-03-03,2015,62,20,-3.0,-1.1,458.0,2.62,1.15,23,-21,122.9
2015-03-03 21:00:00,2015-03-03 16:00:00,2015-03-03,2015,62,21,-3.0,-2.1,456.0,2.52,1.55,33,-23,122.9
2015-03-03 22:00:00,2015-03-03 17:00:00,2015-03-03,2015,62,22,-1.3,-4.0,452.0,2.62,1.85,33,-27,122.9
2015-03-03 23:00:00,2015-03-03 18:00:00,2015-03-03,2015,62,23,1.1,-3.2,447.0,2.49,0.94,33,-31,122.9
2015-03-04 00:00:00,2015-03-03 19:00:00,2015-03-03,2015,63,0,2.4,-0.1,443.0,2.36,-0.53,20,-27,122.1
2015-03-04 01:00:00,2015-03-03 20:00:00,2015-03-03,2015,63,1,2.3,0.1,451.0,2.59,-0.59,20,-18,122.1
2015-03-04 02:00:00,2015-03-03 21:00:00,2015-03-03,2015,63,2,1.5,0.9,447.0,2.61,-0.67,20,-16,122.1
2015-03-04 03:00:00,2015-03-03 22:00:00,2015-03-03,2015,63,3,0.7,2.1,447.0,2.72,-0.98,13,-17,122.1
2015-03-04 04:00:00,2015-03-03 23:00:00,2015-03-03,2015,63,4,0.2,1.4,447.0,2.89,-0.63,13,-15,122.1
2015-03-04 05:00:00,2015-03-04 00:00:00,2015-03-04,2015,63,5,-2.3,0.1,445.0,2.8,0.31,13,-13,122.1
2015-03-04 06:00:00,2015-03-04 01:00:00,2015-03-04,2015,63,6,-1.5,-0.8,440.0,2.66,0.53,17,-11,122.1
2015-03-04 07:00:00,2015-03-04 02:00:00,2015-03-04,2015,63,7,-0.2,-1.1,441.0,2.74,0.49,17,-8,122.1
2015-03-04 08:00:00,2015-03-04 03:00:00,2015-03-04,2015,63,8,-1.0,1.7,444.0,3.37,-0.62,17,-4,122.1
2015-03-04 09:00:00,2015-03-04 04:00:00,2015-03-04,2015,63,9,-1.5,-4.0,455.0,4.41,1.91,33,-5,122.1
2015-03-04 10:00:00,2015-03-04 05:00:00,2015-03-04,2015,63,10,2.4,0.1,467.0,7.51,-0.28,33,-6,122.1
2015-03-04 11:00:00,2015-03-04 06:00:00,2015-03-04,2015,63,11,6.1,0.5,461.0,5.84,-0.88,33,-7,122.1
2015-03-04 12:00:00,2015-03-04 07:00:00,2015-03-04,2015,63,12,-0.1,1.2,468.0,4.26,-0.51,30,-11,122.1
2015-03-04 13:00:00,2015-03-04 08:00:00,2015-03-04,2015,63,13,-1.7,3.7,502.0,2.95,-1.56,30,-15,122.1
2015-03-04 14:00:00,2015-03-04 09:00:00,2015-03-04,2015,63,14,2.4,3.8,500.0,2.2,-2.15,30,-16,122.1
2015-03-04 15:00:00,2015-03-04 10:00:00,2015-03-04,2015,63,15,3.7,1.4,463.0,1.78,-1.16,3,-19,122.1
2015-03-04 16:00:00,2015-03-04 11:00:00,2015-03-04,2015,63,16,3.5,2.0,461.0,2.02,-1.43,3,-20,122.1
2015-03-04 17:00:00,2015-03-04 12:00:00,2015-03-04,2015,63,17,1.8,1.9,456.0,2.2,-1.14,3,-20,122.1
2015-03-04 18:00:00,2015-03-04 13:00:00,2015-03-04,2015,63,18,1.7,0.4,459.0,2.71,-0.5,17,-17,122.1
2015-03-04 19:00:00,2015-03-04 14:00:00,2015-03-04,2015,63,19,3.6,-0.0,469.0,3.06,-0.8,17,-14,122.1
2015-03-04 20:00:00,2015-03-04 15:00:00,2015-03-04,2015,63,20,2.1,2.0,485.0,2.72,-1.36,17,-15,122.1
2015-03-04 21:00:00,2015-03-04 16:00:00,2015-03-04,2015,63,21,-2.3,1.5,499.0,2.49,-0.05,27,-11,122.1
2015-03-04 22:00:00,2015-03-04 17:00:00,2015-03-04,2015,63,22,-1.5,-0.1,508.0,2.57,0.46,27,-14,122.1
2015-03-04 23:00:00,2015-03-04 18:00:00,2015-03-04,2015,63,23,-1.5,1.7,503.0,2.41,-0.3,27,-18,122.1
2015-03-05 00:00:00,2015-03-04 19:00:00,2015-03-04,2015,64,0,0.3,2.6,502.0,2.5,-1.2,13,-15,137.9
2015-03-05 01:00:00,2015-03-04 20:00:00,2015-03-04,2015,64,1,2.7,2.0,496.0,2.37,-1.54,13,-11,137.9
2015-03-05 02:00:00,2015-03-04 21:00:00,2015-03-04,2015,64,2,2.0,1.3,485.0,2.27,-1.02,13,-9,137.9
2015-03-05 03:00:00,2015-03-04 22:00:00,2015-03-04,2015,64,3,2.7,0.1,486.0,2.25,-0.63,3,-9,137.9
2015-03-05 04:00:00,2015-03-04 23:00:00,2015-03-04,2015,64,4,3.2,-1.3,478.0,2.22,-0.05,3,-7,137.9
2015-03-05 05:00:00,2015-03-05 00:00:00,2015-03-05,2015,64,5,3.3,0.2,462.0,2.13,-0.65,3,-5,137.9
2015-03-05 06:00:00,2015-03-05 01:00:00,2015-03-05,2015,64,6,2.3,1.6,457.0,2.08,-1.05,3,-4,137.9
2015-03-05 07:00:00,2015-03-05 02:00:00,2015-03-05,2015,64,7,-0.9,5.0,456.0,2.29,-2.05,3,-3,137.9
2015-03-05 08:00:00,2015-03-05 03:00:00,2015-03-05,2015,64,8,1.0,2.0,439.0,1.82,-0.97,3,-3,137.9
2015-03-05 09:00:00,2015-03-05 04:00:00,2015-03-05,2015,64,9,0.6,0.1,429.0,1.48,-0.09,13,-6,137.9
2015-03-05 10:00:00,2015-03-05 05:00:00,2015-03-05,2015,64,10,1.6,-3.9,442.0,1.66,1.5,13,-8,137.9
2015-03-05 11:00:00,2015-03-05 06:00:00,2015-03-05,2015,64,11,3.1,-2.0,445.0,1.56,0.53,13,-7,137.9
2015-03-05 12:00:00,2015-03-05 07:00:00,2015-03-05,2015,64,12,3.3,0.1,436.0,1.56,-0.39,20,-12,137.9
2015-03-05 13:00:00,2015-03-05 08:00:00,2015-03-05,2015,64,13,4.0,2.6,433.0,2.22,-1.52,20,-19,137.9
2015-03-05 14:00:00,2015-03-05 09:00:00,2015-03-05,2015,64,14,3.2,1.2,447.0,2.47,-0.94,20,-13,137.9
2015-03-05 15:00:00,2015-03-05 10:00:00,2015-03-05,2015,64,15,2.4,2.1,447.0,2.62,-1.25,23,-14,137.9
2015-03-05 16:00:00,2015-03-05 11:00:00,2015-03-05,2015,64,16,1.8,-0.5,445.0,2.65,-0.09,23,-15,137.9
2015-03-05 17:00:00,2015-03-05 12:00:00,2015-03-05,2015,64,17,1.5,-1.9,423.0,2.02,0.47,23,-12,137.9
2015-03-05 18:00:00,2015-03-05 13:00:00,2015-03-05,2015,64,18,2.5,-2.4,426.0,1.79,0.43,17,-10,137.9
2015-03-05 19:00:00,2015-03-05 14:00:00,2015-03-05,2015,64,19,3.1,-2.2,420.0,2.0,0.21,17,-10,137.9
2015-03-05 20:00:00,2015-03-05 15:00:00,2015-03-05,2015,64,20,3.4,1.0,418.0,2.78,-1.09,17,-8,137.9
2015-03-05 21:00:00,2015-03-05 16:00:00,2015-03-05,2015,64,21,-0.2,4.7,420.0,2.91,-1.64,13,-7,137.9
2015-03-05 22:00:00,2015-03-05 17:00:00,2015-03-05,2015,64,22,0.6,0.1,405.0,3.01,-0.16,13,-3,137.9
2015-03-05 23:00:00,2015-03-05 18:00:00,2015-03-05,2015,64,23,1.4,-0.1,415.0,3.13,-0.29,13,-3,137.9
2015-03-06 00:00:00,2015-03-05 19:00:00,2015-03-05,2015,65,0,4.5,0.1,423.0,2.8,-1.06,13,-3,125.4
2015-03-06 01:00:00,2015-03-05 20:00:00,2015-03-05,2015,65,1,4.5,0.6,414.0,3.0,-1.16,13,0,125.4
2015-03-06 02:00:00,2015-03-05 21:00:00,2015-03-05,2015,65,2,4.2,-1.1,409.0,2.98,-0.45,13,2,125.4
2015-03-06 03:00:00,2015-03-05 22:00:00,2015-03-05,2015,65,3,5.8,0.1,426.0,3.07,-1.15,27,6,125.4
2015-03-06 04:00:00,2015-03-05 23:00:00,2015-03-05,2015,65,4,2.3,-2.3,439.0,2.89,0.53,27,3,125.4
2015-03-06 05:00:00,2015-03-06 00:00:00,2015-03-06,2015,65,5,4.2,-3.3,447.0,3.75,0.67,27,-5,125.4
2015-03-06 06:00:00,2015-03-06 01:00:00,2015-03-06,2015,65,6,-2.0,-5.4,478.0,3.48,2.77,37,-14,125.4
2015-03-06 07:00:00,2015-03-06 02:00:00,2015-03-06,2015,65,7,6.8,0.1,482.0,3.73,-1.01,37,-30,125.4
2015-03-06 08:00:00,2015-03-06 03:00:00,2015-03-06,2015,65,8,7.8,2.0,483.0,3.68,-1.88,37,-30,125.4
2015-03-06 09:00:00,2015-03-06 04:00:00,2015-03-06,2015,65,9,6.7,3.0,479.0,3.64,-2.16,20,-20,125.4
2015-03-06 10:00:00,2015-03-06 05:00:00,2015-03-06,2015,65,10,5.3,4.7,487.0,3.81,-2.82,20,-17,125.4
2015-03-06 11:00:00,2015-03-06 06:00:00,2015-03-06,2015,65,11,6.9,-0.3,471.0,3.03,-0.61,20,-14,125.4
2015-03-06 12:00:00,2015-03-06 07:00:00,2015-03-06,2015,65,12,7.2,-0.6,478.0,2.99,-0.53,17,-16,125.4
2015-03-06 13:00:00,2015-03-06 08:00:00,2015-03-06,2015,65,13,5.5,0.2,474.0,3.02,-0.76,17,-16,125.4
2015-03-06 14:00:00,2015-03-06 09:00:00,2015-03-06,2015,65,14,0.9,5.3,488.0,3.1,-2.59,17,-14,125.4
2015-03-06 15:00:00,2015-03-06 10:00:00,2015-03-06,2015,65,15,4.4,-0.0,475.0,2.85,-0.67,17,-12,125.4
2015-03-06 16:00:00,2015-03-06 11:00:00,2015-03-06,2015,65,16,5.0,-0.2,480.0,3.12,-0.77,17,-11,125.4
2015-03-06 17:00:00,2015-03-06 12:00:00,2015-03-06,2015,65,17,4.1,1.5,492.0,3.7,-1.48,17,-8,125.4
2015-03-06 18:00:00,2015-03-06 13:00:00,2015-03-06,2015,65,18,7.5,3.0,498.0,4.0,-2.99,20,-8,125.4
2015-03-06 19:00:00,2015-03-06 14:00:00,2015-03-06,2015,65,19,6.4,-3.1,475.0,3.08,-0.14,20,-9,125.4
2015-03-06 20:00:00,2015-03-06 15:00:00,2015-03-06,2015,65,20,5.3,-3.7,477.0,2.72,0.24,20,-14,125.4
2015-03-06 21:00:00,2015-03-06 16:00:00,2015-03-06,2015,65,21,7.4,0.8,498.0,3.53,-2.29,30,-17,125.4
2015-03-06 22:00:00,2015-03-06 17:00:00,2015-03-06,2015,65,22,7.4,-0.8,491.0,2.92,-1.62,30,-9,125.4
2015-03-06 23:00:00,2015-03-06 18:00:00,2015-03-06,2015,65,23,6.7,0.2,495.0,2.87,-1.88,30,-6,125.4
2015-03-07 00:00:00,2015-03-06 19:00:00,2015-03-06,2015,66,0,1.1,-1.1,493.0,2.66,0.2,37,-8,135.7
2015-03-07 01:00:00,2015-03-06 20:00:00,2015-03-06,2015,66,1,6.7,1.8,518.0,3.21,-2.59,37,-11,135.7
2015-03-07 02:00:00,2015-03-06 21:00:00,2015-03-06,2015,66,2,3.6,0.0,510.0,3.15,-0.87,37,-12,135.7
2015-03-07 03:00:00,2015-03-06 22:00:00,2015-03-06,2015,66,3,3.4,-4.1,512.0,3.57,1.08,43,-17,135.7
2015-03-07 04:00:00,2015-03-06 23:00:00,2015-03-06,2015,66,4,1.2,-0.8,491.0,3.09,0.1,43,-20,135.7
2015-03-07 05:00:00,2015-03-07 00:00:00,2015-03-07,2015,66,5,5.0,1.5,499.0,3.52,-1.6,43,-27,135.7
2015-03-07 06:00:00,2015-03-07 01:00:00,2015-03-07,2015,66,6,1.2,2.6,503.0,3.58,-1.41,33,-27,135.7
2015-03-07 07:00:00,2015-03-07 02:00:00,2015-03-07,2015,66,7,-2.8,0.9,509.0,3.78,-0.0,33,-25,135.7
2015-03-07 08:00:00,2015-03-07 03:00:00,2015-03-07,2015,66,8,-2.2,-1.5,510.0,3.68,1.02,33,-19,135.7
2015-03-07 09:00:00,2015-03-07 04:00:00,2015-03-07,2015,66,9,3.1,-1.8,519.0,3.32,0.52,33,-20,135.7
2015-03-07 10:00:00,2015-03-07 05:00:00,2015-03-07,2015,66,10,2.0,1.1,551.0,3.31,-0.83,33,-24,135.7
2015-03-07 11:00:00,2015-03-07 06:00:00,2015-03-07,2015,66,11,1.3,-1.7,553.0,3.3,0.77,33,-22,135.7
2015-03-07 12:00:00,2015-03-07 07:00:00,2015-03-07,2015,66,12,2.3,-1.9,559.0,3.33,0.73,30,-19,135.7
2015-03-07 13:00:00,2015-03-07 08:00:00,2015-03-07,2015,66,13,-1.7,-1.0,560.0,3.32,0.78,30,-12,135.7
2015-03-07 14:00:00,2015-03-07 09:00:00,2015-03-07,2015,66,14,0.1,-2.5,573.0,3.55,1.38,30,-11,135.7
2015-03-07 15:00:00,2015-03-07 10:00:00,2015-03-07,2015,66,15,-0.2,0.5,563.0,3.28,-0.23,37,-12,135.7
2015-03-07 16:00:00,2015-03-07 11:00:00,2015-03-07,2015,66,16,-1.6,-2.0,560.0,3.15,1.34,37,-10,135.7
2015-03-07 17:00:00,2015-03-07 12:00:00,2015-03-07,2015,66,17,0.1,0.8,575.0,3.21,-0.46,37,-14,135.7
2015-03-07 18:00:00,2015-03-07 13:00:00,2015-03-07,2015,66,18,-0.2,1.4,571.0,3.18,-0.69,33,-14,135.7
2015-03-07 19:00:00,2015-03-07 14:00:00,2015-03-07,2015,66,19,-0.7,2.1,574.0,3.2,-0.86,33,-16,135.7
2015-03-07 20:00:00,2015-03-07 15:00:00,2015-03-07,2015,66,20,-0.0,-0.6,555.0,2.85,0.28,33,-20,135.7
