FECHA,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2015-06-20,-0.30000000000000004,-0.7,-0.059999999999999984,-0.14500000000000002,-0.0,0.025999999999999995,302.25,4.112987559751022,2.9,4.75,3,1.2125,1.44,4.1499999999999995,1.5,3.0,9.0,139.8,4,6
2015-06-21,3.1250000000000004,1.3,0.07000000000000003,-1.2650000000000001,-0.17,-0.23600000000000004,341.5,5.5677643628300215,-2.8,20.25,13,4.5,7.01,3.7,25.0,27.0,150.0,136.0,4,6
2015-06-22,10.0,1.6,3.8400000000000007,-7.71,-3.27,-2.032,653.25,4.193248541803041,-1.3,-95.5,-100,26.63,30.58,11.5,68.0,83.0,408.0,255.0,4,6
2015-06-23,-1.35,-3.1,-0.05999999999999996,0.33999999999999997,1.89,0.3959999999999999,563.5,18.484227510682363,10.4,-91.0,-96,1.05,1.44,4.725,35.0,37.0,210.0,119.9,4,6
2015-06-24,1.275,0.7,-0.4299999999999999,-1.1025,-0.51,0.32700000000000007,638.0,2.449489742783178,-0.4,-51.75,-54,2.7775,3.62,3.1,18.5,27.0,111.0,113.1,4,6
2015-06-25,-1.15,-2.4,-0.9,0.6225,1.26,0.5010000000000001,537.25,11.086778913041726,-8.3,-64.75,-71,1.2975,1.61,-0.475,30.0,33.0,180.0,105.2,4,6
2015-06-26,-1.25,-2.9,-0.7,0.5575,1.29,0.30300000000000005,470.75,5.188127472091127,3.9,-39.0,-44,1.3,1.4,0.375,15.0,27.0,90.0,104.6,4,6
2015-06-27,-2.275,-5.2,-1.2899999999999998,0.835,2.19,0.682,474.5,18.266545011760343,10.0,-31.5,-39,0.9075000000000001,1.12,4.125,18.5,27.0,111.0,100.5,4,6
2015-06-28,2.475,1.8,-0.39,-0.9,-0.73,0.14399999999999996,404.5,3.696845502136472,0.0,-33.25,-37,1.3025,1.33,-1.9250000000000003,21.5,30.0,129.0,100.5,4,6
2015-06-29,1.5,0.3,0.6799999999999999,-0.7949999999999999,-0.4,-0.21399999999999997,384.75,9.215023964519391,-6.1,-23.25,-26,0.8775,0.94,4.85,7.0,7.0,42.0,100.4,4,6
2015-06-30,-0.25,-0.9,-0.28,0.075,0.22,0.028000000000000004,364.75,1.5,0.9,-8.25,-12,2.8625,4.0,0.47500000000000003,20.0,23.0,120.0,104.2,4,6
2015-07-01,0.825,-0.1,0.14999999999999997,-0.425,-0.04,-0.06000000000000003,395.25,2.217355782608345,-0.7,-21.0,-23,1.085,1.2,2.475,3.5,7.0,21.0,113.3,4,6
2015-07-02,0.6,0.4,0.13999999999999999,-0.2625,-0.17,-0.05699999999999998,338.25,2.6299556396765835,-1.7,-13.0,-15,0.9075,1.0,1.6999999999999997,3.0,3.0,18.0,117.6,4,6
2015-07-03,1.6999999999999997,1.4,-0.15999999999999998,-0.46,-0.38,0.048000000000000015,311.0,1.4142135623730951,0.2,-1.75,-3,1.8975,2.05,-2.475,3.0,3.0,18.0,116.1,4,6
2015-07-04,-4.325,-7.2,0.57,2.5999999999999996,4.43,-0.5199999999999998,526.5,40.607881008493905,-30.2,-56.0,-64,5.452500000000001,5.69,-6.699999999999999,51.5,53.0,309.0,120.7,4,6
2015-07-05,-0.5,-1.8,-0.8400000000000001,0.38,1.05,0.454,519.0,8.04155872120988,5.4,-38.25,-41,1.9975,2.14,-3.025,27.0,27.0,162.0,129.0,4,6
2015-07-06,2.2249999999999996,-0.3,-0.99,-0.98,0.25,0.484,496.0,11.916375287812984,7.8,-33.75,-37,1.0150000000000001,1.23,-3.375,16.5,23.0,99.0,137.9,4,6
2015-07-07,-1.15,-1.5,0.2,0.52,0.67,-0.082,415.0,4.0,0.8,-27.25,-28,0.715,0.77,-1.7999999999999998,13.5,17.0,81.0,137.1,4,6
2015-07-08,1.225,-0.1,0.31000000000000005,-0.38499999999999995,0.11,-0.126,362.25,5.560275772537426,1.1,-11.25,-13,1.17,1.19,-2.55,11.5,13.0,69.0,133.2,4,6
2015-07-09,-0.55,-1.6,-0.36,0.21750000000000003,0.6,0.101,351.25,3.304037933599835,-2.5,-11.25,-15,1.175,1.23,-1.825,10.0,10.0,60.0,126.0,4,6
2015-07-10,-2.8,-7.6,-3.1599999999999993,1.425,3.83,1.4380000000000002,426.5,67.57958271549181,51.0,14.0,1,12.675,20.2,-1.8500000000000003,35.0,47.0,210.0,133.3,4,6
2015-07-11,0.275,-1.1,-0.89,-0.2075,0.66,0.549,601.25,5.737304826019502,-0.1,-24.5,-27,2.31,2.96,2.375,33.5,37.0,201.0,124.3,4,6
2015-07-12,-0.4,-1.1,0.2,0.22999999999999998,0.63,-0.11400000000000002,584.25,5.737304826019502,3.1,-23.25,-28,1.625,1.77,1.0750000000000002,30.0,30.0,180.0,119.9,4,6
2015-07-13,-2.175,-2.7,-0.15000000000000008,1.0775000000000001,1.27,0.043000000000000003,479.0,6.27162924074226,-4.8,-55.25,-59,1.6025,1.78,-3.4750000000000005,43.5,57.0,261.0,113.8,4,6
2015-07-14,4.175000000000001,2.9,-0.39,-2.0575,-1.41,0.03699999999999992,489.75,40.83605433110958,31.5,-19.75,-21,1.6524999999999999,1.72,4.0,15.0,17.0,90.0,108.7,4,6
2015-07-15,-1.825,-2.7,0.4499999999999999,0.9174999999999999,1.41,-0.21100000000000002,502.5,14.52583904633395,7.4,-21.25,-22,1.225,1.53,-0.10000000000000003,18.0,23.0,108.0,104.4,4,6
2015-07-16,-0.6249999999999999,-1.4,0.39,0.29500000000000004,0.66,-0.184,469.25,2.753785273643051,-0.5,-25.5,-28,0.48250000000000004,0.58,2.55,10.0,10.0,60.0,102.9,4,6
2015-07-17,0.5750000000000001,-1.2,-0.41,-0.21750000000000003,0.44,0.151,372.25,2.9860788111948193,-0.7,-19.25,-21,0.8725,0.92,1.9749999999999999,3.0,3.0,18.0,100.6,4,6
2015-07-18,2.0500000000000003,1.5,-0.38000000000000006,-0.6525000000000001,-0.45,0.131,323.25,2.6299556396765835,0.3,-14.5,-15,0.72,0.76,2.05,8.0,13.0,48.0,99.1,4,6
2015-07-19,0.55,-1.3,-0.96,-0.1525,0.4,0.281,291.75,5.737304826019502,-4.3,0.75,0,1.675,1.86,2.4000000000000004,1.5,3.0,9.0,102.6,4,6
