FECHA,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2016-05-06,-1.15,-2.7,0.82,-0.835,-0.39,-0.21799999999999997,445.75,45.16174634946409,28.7,-32.5,-34,2.8425000000000002,3.35,6.625,36.5,43.0,219.0,91.2,4,6
2016-05-07,-1.45,-5.1,1.6200000000000003,-0.12,1.56,-0.8180000000000002,462.75,6.849574196011505,3.1,-8.5,-14,3.8575,4.71,3.575,20.0,30.0,120.0,89.7,4,6
2016-05-08,-4.3,-5.0,-0.36,3.2175000000000002,3.72,0.24699999999999997,624.75,13.30100246848585,-2.9,-80.5,-88,2.8225,3.5,-2.975,60.0,63.0,360.0,85.6,4,6
2016-05-09,-0.275,-0.8,0.53,0.97,1.37,-0.326,645.0,5.354126134736337,-3.0,-51.25,-57,1.585,1.65,-2.9750000000000005,40.0,40.0,240.0,90.2,4,6
2016-05-10,-0.375,-1.2,-0.38999999999999996,0.6224999999999999,0.9,0.037000000000000005,565.75,11.324751652906125,-8.7,-33.5,-36,0.8625,0.93,-1.8,21.5,23.0,129.0,90.5,4,6
2016-05-11,-1.8,-2.7,0.56,0.8875000000000001,1.12,-0.181,413.0,0.816496580927726,0.4,-23.25,-25,0.9075,1.12,-1.1749999999999998,16.5,20.0,99.0,95.8,4,6
2016-05-12,-0.175,-0.6,-0.31000000000000005,0.34750000000000003,0.49,0.06899999999999999,378.75,6.18465843842649,-4.5,-15.75,-18,0.435,0.51,-1.8250000000000002,8.5,10.0,51.0,93.9,4,6
2016-05-13,-0.475,-3.0,-1.47,0.5075,1.65,0.717,327.25,6.849574196011505,4.1,-19.5,-23,0.8674999999999999,1.16,-2.575,21.5,23.0,129.0,95.4,4,6
2016-05-14,-4.025,-5.4,1.39,1.505,2.17,-0.578,344.25,8.65544144839919,6.5,-16.0,-27,6.0575,8.94,-1.8,30.0,33.0,180.0,103.4,4,6
2016-05-15,-0.225,-0.9,0.11000000000000003,-0.665,0.26,0.25,442.0,9.486832980505138,-2.4,-11.75,-13,2.645,2.83,4.25,23.5,37.0,141.0,110.8,4,6
