FECHA,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2016-02-17,-1.9500000000000004,-5.5,2.8,1.8675,3.74,-1.8969999999999998,604.0,15.513435037626794,11.4,-58.25,-62,3.06,3.32,-2.95,52.0,57.0,312.0,97.5,4,6
2016-02-18,0.575,-0.5,-0.41,0.55,1.3,0.15799999999999997,588.75,10.874281585465774,-0.3,-33.5,-39,1.8525,1.93,-2.8000000000000003,40.0,47.0,240.0,92.7,4,6
2016-02-19,1.225,0.7,0.17,-0.9749999999999999,-0.8,0.072,535.25,3.8622100754188224,-2.1,-31.25,-36,2.0300000000000002,2.43,1.55,28.5,37.0,171.0,91.9,4,6
2016-02-20,-0.17500000000000004,-0.5,0.29,0.30500000000000005,0.54,-0.15,403.0,9.273618495495704,-6.2,-19.5,-25,1.475,1.66,-1.175,3.0,3.0,18.0,97.8,4,6
2016-02-21,-0.95,-3.4,1.2400000000000002,0.36500000000000005,0.73,-0.15,328.25,7.632168761236874,-5.5,-14.5,-18,1.4875,1.55,-0.625,17.0,17.0,102.0,93.5,4,6
2016-02-22,-0.475,-2.0,-0.10999999999999999,0.385,0.57,0.12399999999999997,357.5,2.3804761428476167,-1.6,-6.75,-7,1.8025000000000002,1.86,-1.325,8.5,10.0,51.0,91.7,4,6
2016-02-23,-3.2,-4.0,0.16,1.8775,2.23,-0.17500000000000002,356.75,16.80029761641144,-12.9,-14.75,-16,2.4975,2.6,-4.875,23.5,30.0,141.0,89.1,4,6
2016-02-24,3.025,1.2,-0.26999999999999996,0.2,0.79,0.154,314.75,4.573474244670748,3.5,-11.25,-14,1.6824999999999999,2.01,-6.2,15.0,17.0,90.0,86.1,4,6
2016-02-25,-2.3,-6.1,-1.8600000000000005,-0.5175000000000001,0.62,0.533,340.0,10.677078252031311,7.8,2.25,-7,3.5175,4.57,6.950000000000001,13.5,20.0,81.0,89.9,4,6
2016-02-26,1.925,-0.1,0.13000000000000006,-1.395,-0.88,0.0019999999999999905,380.0,1.1547005383792515,0.4,3.25,-3,1.8725,1.93,3.85,5.0,10.0,30.0,87.2,4,6
2016-02-27,0.42499999999999993,-0.9,-0.8099999999999999,-1.04,-0.81,0.12399999999999997,375.5,7.047458170621991,4.8,4.5,1,2.1125,2.35,4.65,7.0,7.0,42.0,88.6,4,6
2016-02-28,-1.8499999999999999,-2.5,0.36000000000000004,0.54,0.71,-0.05399999999999999,354.5,8.020806277010642,-5.6,-6.5,-9,1.3199999999999998,1.35,0.049999999999999975,5.0,7.0,30.0,91.5,4,6
2016-02-29,-4.533333333333334,-5.7,1.2000000000000002,1.22,1.49,-0.35,320.6666666666667,3.214550253664318,-3.0,9.666666666666666,0,4.573333333333333,4.79,0.06666666666666665,11.5,20.0,69.0,89.3,3,6
