FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2015-02-06,,,,,,,,,,0.0,75.0,0.0,False,2015-02-06 18:15:00,2015-02-06 19:00:00,,4.0,1.225,-2.0,-0.0899999999999999,-1.2525,0.5,0.1169999999999999,421.25,8.421203397773187,-3.3,-6.25,-10.0,1.54,1.7,4.0,5.0,10.0,30.0,139.3,4.0,6.0,1.0,34.0,0.6765,0.0987,2797.0,2015-02-06 19:42:04,G14
2015-02-07,,,,,,,,,,0.0,75.0,0.0,False,2015-02-07 18:15:00,2015-02-07 19:00:00,,4.0,0.2,-2.8,1.7600000000000002,-0.5700000000000001,0.88,-1.12,405.75,7.58836829188814,5.5,-18.5,-21.0,2.46,2.68,2.5,18.0,23.0,108.0,148.9,4.0,6.0,1.0,44.0,0.6354,0.1154,2770.0,2015-02-07 21:33:04,G19
2015-02-08,,,,,,,,,,0.0,75.0,0.0,False,2015-02-08 18:15:00,2015-02-08 19:00:00,,4.0,-2.9250000000000003,-3.7,-0.2099999999999999,0.8275000000000001,1.34,0.355,511.5,7.767453465154029,-4.0,-17.5,-19.0,1.2425,1.35,2.075,28.5,30.0,171.0,148.7,4.0,6.0,,,,,,,
2015-02-09,402.1,-0.0316666666666662,-3.7999999999999545,10.285714285714286,0.6000000000000014,0.005,11.1,9.5,1.5999999999999996,7.0,0.0,0.0,True,2015-02-09 17:00:00,2015-02-09 19:00:00,120.0,7.0,0.2249999999999999,-4.4,1.67,-0.765,1.31,-0.7560000000000001,385.5,3.1091263510296048,-1.6,-20.0,-23.0,1.33,1.4,3.725,21.5,23.0,129.0,141.9,4.0,6.0,1.0,3.0,0.5484,0.0754,1130.0,2015-02-09 22:21:04,G20
2015-02-10,,,,,,,,,,0.0,25.00000000000007,0.0,False,2015-02-10 17:25:00,2015-02-10 19:00:00,,19.0,-1.45,-4.3,1.1,0.1125,1.81,-0.633,386.0,4.546060565661952,1.8,-14.5,-16.0,1.19,1.23,2.025,23.5,30.0,141.0,137.3,4.0,6.0,1.0,31.0,0.6945,0.0912,2795.0,2015-02-10 21:39:04,G19
2015-02-11,430.3,0.3808333333333332,45.69999999999999,9.185714285714289,-0.8000000000000007,-0.0066666666666666,9.9,8.8,1.0999999999999996,21.0,0.0,0.0,True,2015-02-11 17:00:00,2015-02-11 19:00:00,120.0,21.0,-0.375,-2.6,-0.7100000000000002,-0.3599999999999999,0.66,0.434,358.5,6.244997998398398,1.2,-8.75,-14.0,99.99,99.99,2.8,1.5,3.0,9.0,127.7,4.0,6.0,1.0,10.0,0.7846,0.0702,2511.0,2015-02-11 20:37:04,G27
2015-02-12,415.8,0.3816666666666667,45.80000000000001,8.270833333333334,-1.0999999999999996,-0.0091666666666666,9.4,5.0,4.4,24.0,0.0,0.0,True,2015-02-12 17:00:00,2015-02-12 19:00:00,120.0,24.0,-0.2999999999999999,-2.3,1.12,-0.205,0.4,-0.382,327.25,6.3966136874651625,-0.7,-16.75,-18.0,1.185,1.23,1.85,11.5,13.0,69.0,124.4,4.0,6.0,1.0,35.0,0.5973,0.1003,2791.0,2015-02-12 21:31:04,G07
2015-02-13,457.7,0.728,91.0,10.197826086956525,-2.5,-0.02,11.6,9.0,2.6,23.0,-4.999999999999929,0.0,True,2015-02-13 16:55:00,2015-02-13 19:00:00,125.0,23.0,0.0249999999999999,-3.0,1.93,-0.6725,0.29,-0.601,329.0,4.96655480858378,3.0,-2.5,-3.0,1.5450000000000002,1.95,4.15,3.0,3.0,18.0,121.8,4.0,6.0,1.0,14.0,0.4977,0.083,2224.0,2015-02-13 20:53:04,G17
2015-02-14,,,,,,,,,,0.0,,,False,,,,0.0,3.2,1.8,1.42,-1.7025,-1.54,-0.089,324.25,2.5,-0.5,10.5,8.0,2.535,2.81,5.05,5.0,10.0,30.0,117.4,4.0,6.0,1.0,23.0,0.8268,0.0825,2789.0,2015-02-14 21:39:04,G07
2015-02-15,462.6,-0.2916666666666667,-35.0,9.96256,-3.2,-0.0266666666666666,12.6,8.8,3.799999999999999,25.0,0.0,0.0,True,2015-02-15 17:00:00,2015-02-15 19:00:00,120.0,25.0,7.725,7.1,0.03,-2.0175,-1.45,-0.197,333.5,2.886751345948129,2.0,-0.5,-4.0,1.93,2.13,-1.4,13.5,17.0,81.0,116.7,4.0,6.0,1.0,26.0,0.6387,0.0767,2791.0,2015-02-15 21:44:04,G32
2015-02-16,400.4,-0.2899999999999996,-34.799999999999955,9.405555555555557,-0.9000000000000004,-0.0075,10.3,9.1,1.200000000000001,9.0,0.0,0.0,True,2015-02-16 17:00:00,2015-02-16 19:00:00,120.0,9.0,-1.125,-3.2,-1.35,1.2525,1.88,0.575,337.75,7.675719293112969,5.9,-5.0,-17.0,2.4075,2.79,-5.525,25.0,27.0,150.0,115.3,4.0,6.0,1.0,50.0,0.7773,0.1095,2776.0,2015-02-16 22:44:04,G20
2015-02-17,,,,,,,,,,0.0,15.0,0.0,False,2015-02-17 17:15:00,2015-02-17 19:00:00,,8.0,-4.8,-10.0,4.08,3.06,4.54,-1.3039999999999998,390.75,18.714967272212903,12.9,-61.25,-69.0,2.5000000000000004,3.39,-7.725,43.5,50.0,261.0,115.7,4.0,6.0,1.0,69.0,0.9333,0.1073,2790.0,2015-02-17 19:56:04,G27
2015-02-18,458.8,1.1275000000000002,135.3,12.183333333333335,0.8999999999999986,0.0074999999999999,12.6,11.3,1.299999999999999,6.0,0.0,0.0,True,2015-02-18 17:00:00,2015-02-18 19:00:00,120.0,6.0,1.15,-1.3,-0.1599999999999999,0.39,1.41,0.1339999999999999,429.0,16.492422502470642,0.8,-25.25,-28.0,2.1175,2.38,-3.875,28.5,30.0,171.0,118.2,4.0,6.0,1.0,97.0,0.8169,0.1475,2039.0,2015-02-18 21:08:04,G19
2015-02-19,,,,,,,,,,0.0,15.0,0.0,False,2015-02-19 17:15:00,2015-02-19 19:00:00,,6.0,0.575,-0.8,0.6300000000000001,-0.0424999999999999,0.9,-0.335,360.75,11.026483271348727,-7.5,-20.25,-25.0,1.21,1.34,-0.7,17.0,17.0,102.0,116.0,4.0,6.0,1.0,60.0,1.08,0.0962,2117.0,2015-02-19 23:05:34,G10
2015-02-20,,,,,,,,,,0.0,15.0,0.0,False,2015-02-20 17:15:00,2015-02-20 19:00:00,,5.0,-1.2,-2.0,0.0199999999999999,1.4525,1.78,0.047,356.0,3.741657386773941,-1.4,-20.75,-24.0,2.1825,2.23,-6.000000000000001,13.5,20.0,81.0,117.0,4.0,6.0,1.0,6.0,0.5564,0.0581,2768.0,2015-02-20 23:20:04,G20
2015-02-21,465.9,0.8833333333333333,106.0,11.300000000000002,-0.5999999999999996,-0.0049999999999999,12.0,10.7,1.3000000000000007,6.0,0.0,0.0,True,2015-02-21 17:00:00,2015-02-21 19:00:00,120.0,6.0,-0.5499999999999999,-2.4,-1.48,0.9275,1.8,0.773,330.75,3.304037933599835,2.3,-7.75,-11.0,2.17,2.45,-4.55,16.5,23.0,99.0,113.6,4.0,6.0,1.0,24.0,0.9505,0.0727,2766.0,2015-02-21 19:54:04,G27
2015-02-22,432.5,0.7141666666666666,85.69999999999999,10.333333333333336,-1.700000000000001,-0.0141666666666666,12.3,8.7,3.6000000000000014,9.0,0.0,0.0,True,2015-02-22 17:00:00,2015-02-22 19:00:00,120.0,9.0,-1.325,-2.5,0.99,1.3675000000000002,1.8,-0.131,335.25,2.6299556396765835,0.1,-7.0,-15.0,2.6975,2.86,-5.7250000000000005,15.0,23.0,90.0,115.0,4.0,6.0,1.0,70.0,0.8251,0.1129,2757.0,2015-02-22 23:30:04,G09
2015-02-23,424.0,0.1349999999999999,16.19999999999999,9.671428571428567,-1.799999999999999,-0.0149999999999999,11.1,9.3,1.799999999999999,7.0,0.0,0.0,True,2015-02-23 17:00:00,2015-02-23 19:00:00,120.0,7.0,-0.2999999999999998,-7.0,5.279999999999999,-1.4025,1.47,-1.897,415.5,5.802298395176403,3.8,-26.5,-32.0,7.83,8.27,6.975,33.5,37.0,201.0,114.3,4.0,6.0,1.0,17.0,0.7519,0.0724,2758.0,2015-02-23 23:27:04,G09
2015-02-24,405.7,0.2174999999999997,26.09999999999997,8.556250000000002,-0.2999999999999989,-0.0024999999999999,8.8,8.05,0.75,8.0,0.0,0.0,True,2015-02-24 17:00:00,2015-02-24 19:00:00,120.0,8.0,0.725,-1.5,0.53,-1.3424999999999998,-0.24,-0.3409999999999999,475.0,2.70801280154532,1.6,-27.5,-30.0,1.5299999999999998,1.72,4.324999999999999,20.0,27.0,120.0,112.1,4.0,6.0,1.0,83.0,0.9217,0.1052,2738.0,2015-02-24 22:15:04,G20
2015-02-25,418.6,-0.264166666666667,-31.700000000000045,9.685714285714283,-2.9000000000000004,-0.0241666666666666,11.3,8.4,2.9000000000000004,7.0,0.0,0.0,True,2015-02-25 17:00:00,2015-02-25 19:00:00,120.0,7.0,1.025,0.1,-0.21,-0.6425000000000001,0.74,0.571,464.5,2.3804761428476167,-1.2,-11.25,-12.0,1.7075,1.8,0.975,11.5,20.0,69.0,108.8,4.0,6.0,1.0,75.0,0.9637,0.0971,2761.0,2015-02-25 23:42:04,G02
2015-02-26,,,,,,,,,,0.0,15.0,0.0,False,2015-02-26 17:15:00,2015-02-26 19:00:00,,6.0,0.1999999999999999,-1.1,0.8600000000000001,-0.47,-0.04,-0.298,367.25,3.095695936834452,-0.3,-6.0,-9.0,1.465,1.63,2.125,6.5,10.0,39.0,109.1,4.0,6.0,1.0,10.0,0.7256,0.069,2752.0,2015-02-26 22:48:04,G20
2015-02-27,428.3,-0.0849999999999999,-10.199999999999989,8.825,-3.4000000000000004,-0.0283333333333333,11.6,8.2,3.4000000000000004,8.0,0.0,0.0,True,2015-02-27 17:00:00,2015-02-27 19:00:00,120.0,8.0,0.025,-1.2,-0.19,0.305,0.51,-0.0679999999999999,328.5,6.658328118479393,4.4,0.75,0.0,2.4075,2.89,-1.85,8.0,13.0,48.0,115.7,4.0,6.0,1.0,6.0,0.5705,0.0639,2719.0,2015-02-27 22:32:04,G11
