FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18
2013-12-07,433.1,0.339166666666667,40.700000000000045,9.305555555555555,-0.6500000000000004,-0.0054166666666666,9.55,8.9,0.6500000000000004,9,0.0,0.0,True,2013-12-07 17:00:00,2013-12-07 19:00:00,120.0,9,-1.275,-8.3,-3.67,0.6525,3.48,1.421,396.75,28.453177912727664,20.7,12.5,4,5.01,6.15,-2.2750000000000004,23.5,27.0,141.0,152.3,4,6
2013-12-08,438.8,0.1466666666666668,17.600000000000023,9.616666666666667,-1.1000000000000014,-0.0091666666666666,10.3,9.2,1.1000000000000014,9,0.0,0.0,True,2013-12-08 17:00:00,2013-12-08 19:00:00,120.0,9,-0.625,-1.5,0.49,0.2549999999999999,0.74,-0.2619999999999999,546.0,15.663120165960974,-12.0,-31.25,-33,0.7374999999999999,1.13,2.225,23.5,30.0,141.0,160.6,4,6
2013-12-09,448.7,0.1991666666666664,23.899999999999977,10.533333333333331,-0.75,-0.00625,11.15,9.3,1.85,9,0.0,0.0,True,2013-12-09 17:00:00,2013-12-09 19:00:00,120.0,9,0.7999999999999999,-0.2,0.12,-0.395,0.04,-0.0679999999999999,416.25,3.304037933599835,2.3,-16.75,-18,1.26,1.38,1.9,13.0,13.0,78.0,163.1,4,6
2013-12-10,444.4,0.3524999999999996,42.29999999999996,8.722222222222221,-0.9000000000000004,-0.0075,9.0,8.1,0.9000000000000004,9,0.0,0.0,True,2013-12-10 17:00:00,2013-12-10 19:00:00,120.0,9,-0.0749999999999999,-0.7,-0.39,-0.0124999999999999,0.19,0.133,379.75,6.946221994724902,-4.5,-7.5,-9,0.9525,1.11,1.025,1.5,3.0,9.0,169.9,4,6
2013-12-11,440.9,0.2341666666666663,28.09999999999997,9.077777777777778,-0.6999999999999993,-0.0058333333333333,9.5,8.8,0.6999999999999993,9,0.0,0.0,True,2013-12-11 17:00:00,2013-12-11 19:00:00,120.0,9,-0.8,-0.9,0.02,0.255,0.3,0.002,330.25,7.632168761236874,-5.1,-8.25,-9,0.7675000000000001,0.8,0.175,6.5,10.0,39.0,165.6,4,6
2013-12-12,473.8,0.1183333333333337,14.200000000000044,12.122222222222222,-1.200000000000001,-0.01,12.8,11.5,1.3000000000000007,9,0.0,0.0,True,2013-12-12 17:00:00,2013-12-12 19:00:00,120.0,9,-1.025,-1.6,0.35,0.2525,0.42,-0.105,294.25,6.994045086119096,-4.7,-0.5,-2,0.755,0.84,1.35,1.5,3.0,9.0,159.8,4,6
2013-12-13,453.2,-0.6324999999999998,-75.89999999999998,9.488888888888887,-4.1,-0.0341666666666666,11.1,7.0,4.1,9,0.0,0.0,True,2013-12-13 17:00:00,2013-12-13 19:00:00,120.0,9,0.7749999999999999,-1.8,-2.45,-0.315,0.54,0.732,294.5,4.041451884327381,3.0,21.75,20,3.99,4.46,2.825,7.0,7.0,42.0,158.1,4,6
2013-12-14,493.6,0.0616666666666664,7.399999999999977,11.266666666666667,-3.4000000000000004,-0.0283333333333333,12.6,9.2,3.4000000000000004,9,0.0,0.0,True,2013-12-14 17:00:00,2013-12-14 19:00:00,120.0,9,4.324999999999999,2.2,-0.3300000000000002,-2.015,-0.76,0.082,588.25,7.632168761236874,4.1,-15.0,-19,4.3175,4.69,-6.725,31.5,40.0,189.0,159.0,4,6
2013-12-15,463.0,0.6758333333333335,81.10000000000002,13.405555555555557,-1.3499999999999996,-0.0112499999999999,13.9,12.3,1.5999999999999996,9,0.0,0.0,True,2013-12-15 17:00:00,2013-12-15 19:00:00,120.0,9,0.875,0.2,-0.15,-0.8525,-0.58,0.087,449.0,3.559026084010437,-1.8,-13.5,-16,0.305,0.43,7.8,10.0,10.0,60.0,151.3,4,6
2013-12-16,468.6,0.3308333333333332,39.69999999999999,10.9375,-2.1,-0.0174999999999999,11.6,9.5,2.1,8,0.0,0.0,True,2013-12-16 17:00:00,2013-12-16 19:00:00,120.0,8,-1.35,-1.7,-0.2799999999999999,0.5475,0.66,0.101,413.5,7.047458170621991,-1.2,-10.25,-11,0.4975,0.54,-0.025,13.0,13.0,78.0,149.4,4,6
