FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros
2013-02-18,398.6,0.12666666666666657,15.199999999999989,9.677777777777777,-0.6999999999999993,-0.0058333333333333275,10.0,9.3,0.6999999999999993,9,0.0,0.0,True,2013-02-18 17:00:00,2013-02-18 19:00:00,120.0,9
2013-02-19,427.4,0.18833333333333305,22.599999999999966,9.422222222222224,-1.700000000000001,-0.014166666666666676,10.3,8.6,1.700000000000001,9,0.0,0.0,True,2013-02-19 17:00:00,2013-02-19 19:00:00,120.0,9
2013-02-20,411.3,0.08166666666666676,9.800000000000011,8.722222222222221,-2.000000000000001,-0.016666666666666673,9.8,7.8,2.000000000000001,9,0.0,0.0,True,2013-02-20 17:00:00,2013-02-20 19:00:00,120.0,9
2013-02-21,452.8,0.5375,64.5,10.511111111111111,-2.25,-0.01875,11.55,9.3,2.25,9,0.0,0.0,True,2013-02-21 17:00:00,2013-02-21 19:00:00,120.0,9
2013-02-22,457.6,0.5441666666666668,65.30000000000001,10.714285714285714,-1.5999999999999996,-0.01333333333333333,12.4,9.5,2.9000000000000004,7,0.0,0.0,True,2013-02-22 17:00:00,2013-02-22 19:00:00,120.0,7
2013-02-23,,,,,,,,,,0,15.0,0.0,False,2013-02-23 17:15:00,2013-02-23 19:00:00,,6
2013-02-24,,,,,,,,,,0,60.0,0.0,False,2013-02-24 18:00:00,2013-02-24 19:00:00,,5
2013-02-25,,,,,,,,,,0,,,False,,,,0
2013-03-05,,,,,,,,,,0,15.0,0.0,False,2013-03-05 17:15:00,2013-03-05 19:00:00,,8
2013-03-06,,,,,,,,,,0,0.0,-15.0,False,2013-03-06 17:00:00,2013-03-06 18:45:00,,8
2013-03-07,454.2,0.5299999999999997,63.599999999999966,9.18888888888889,-1.8000000000000007,-0.015000000000000006,10.0,8.2,1.8000000000000007,9,0.0,0.0,True,2013-03-07 17:00:00,2013-03-07 19:00:00,120.0,9
2013-03-08,447.8,0.33083333333333326,39.69999999999999,11.372222222222222,-3.25,-0.027083333333333334,12.65,9.4,3.25,9,0.0,0.0,True,2013-03-08 17:00:00,2013-03-08 19:00:00,120.0,9
2013-03-09,470.2,0.6933333333333332,83.19999999999999,11.468888888888888,-4.706999999999999,-0.03922499999999999,13.1,8.3,4.799999999999999,9,0.0,0.0,True,2013-03-09 17:00:00,2013-03-09 19:00:00,120.0,9
2013-03-10,470.4,0.8724999999999999,104.69999999999999,11.722222222222221,-2.5,-0.020833333333333332,12.8,10.3,2.5,9,0.0,0.0,True,2013-03-10 17:00:00,2013-03-10 19:00:00,120.0,9
2013-03-11,488.0,1.0641666666666665,127.69999999999999,10.766666666666667,-2.5,-0.020833333333333332,12.1,9.2,2.9000000000000004,9,0.0,0.0,True,2013-03-11 17:00:00,2013-03-11 19:00:00,120.0,9
2013-03-12,432.5,0.23333333333333334,28.0,10.255555555555555,-2.6999999999999993,-0.022499999999999996,11.1,8.4,2.6999999999999993,9,0.0,0.0,True,2013-03-12 17:00:00,2013-03-12 19:00:00,120.0,9
2013-03-13,475.7,0.8416666666666667,101.0,10.544444444444444,-2.4000000000000004,-0.020000000000000004,11.6,9.2,2.4000000000000004,9,0.0,0.0,True,2013-03-13 17:00:00,2013-03-13 19:00:00,120.0,9
2013-03-14,462.0,0.6275000000000001,75.30000000000001,10.327777777777776,-2.3499999999999996,-0.01958333333333333,11.45,9.1,2.3499999999999996,9,0.0,0.0,True,2013-03-14 17:00:00,2013-03-14 19:00:00,120.0,9
2013-03-15,415.8,0.5224999999999999,62.69999999999999,9.411111111111111,-0.1999999999999993,-0.0016666666666666607,9.5,9.2,0.3000000000000007,9,0.0,0.0,True,2013-03-15 17:00:00,2013-03-15 19:00:00,120.0,9
2013-03-16,457.9,0.6591666666666663,79.09999999999997,9.455555555555556,-1.5999999999999996,-0.01333333333333333,10.4,8.8,1.5999999999999996,9,0.0,0.0,True,2013-03-16 17:00:00,2013-03-16 19:00:00,120.0,9
