FECHA,Mh_PRECURSOR,Mv_PRECURSOR,Dh_TOTAL,F_DENSITY,Delta_foF2_1,slope_foF2_1,foF2_max_SW,foF2_min_SW,foF2_drop_SW,num_muestras_foF2,delta_inicio_min,delta_fin_min,extremos_validos,hora_inicio_real,hora_fin_real,tiempo_real_min,num_registros,Bz_mean_16_19,Bz_min_16_19,Bz_slope_16_19,E_mean_16_19,E_max_16_19,E_slope_16_19,SW_speed_mean_16_19,SW_speed_std_16_19,SW_speed_slope_16_19,Dst_mean_16_19,Dst_min_16_19,Pdyn_mean_16_19,Pdyn_max_16_19,BY_mean_16_19,Kp_last_6h_mean,Kp_last_6h_max,Kp_last_6h_sum,F10.7_Index,num_registros_16_19,num_registros_kp_13_18,TARGET,VECES_SUPERO_UMBRAL,S4_MAX,S4_MEAN,TOTAL_MEDICIONES,HORA_PICO,PRN_PICO
2013-04-30,423.6,1.005,120.60000000000002,9.0375,0.8000000000000007,0.0066666666666666,9.7,6.8,2.8999999999999995,8.0,0.0,0.0,True,2013-04-30 17:00:00,2013-04-30 19:00:00,120.0,8.0,-0.0249999999999999,-1.9,-0.89,1.4025,1.94,0.235,377.5,2.6457513110645907,-0.6,-6.25,-13.0,1.4675,1.61,-7.949999999999999,17.0,27.0,102.0,156.7,4.0,6.0,0.0,0.0,0.2891,0.0407,1291.0,2013-04-30 19:31:04,G08
2013-05-01,434.3,0.5108333333333335,61.30000000000001,10.22222222222222,0.1999999999999993,0.0016666666666666,10.9,9.0,1.9000000000000004,9.0,0.0,0.0,True,2013-05-01 17:00:00,2013-05-01 19:00:00,120.0,9.0,-1.4249999999999998,-3.4,0.09,1.2125,2.19,-0.217,463.25,11.236102527122116,7.3,-57.25,-65.0,1.8575,1.89,-2.85,45.0,57.0,270.0,161.7,4.0,6.0,0.0,0.0,0.3264,0.0472,2175.0,2013-05-01 23:36:04,G07
2013-05-02,379.7,-0.1224999999999999,-14.699999999999989,7.944444444444446,-2.5,-0.0208333333333333,9.4,6.3,3.1000000000000005,9.0,0.0,0.0,True,2013-05-02 17:00:00,2013-05-02 19:00:00,120.0,9.0,1.3,0.1,0.5599999999999999,-0.2225,0.34,-0.287,435.75,5.5,0.1,-27.5,-30.0,1.0025,1.05,-1.4,23.5,30.0,141.0,151.8,4.0,6.0,0.0,0.0,0.2836,0.0463,669.0,2013-05-02 19:26:04,G08
2013-05-03,471.5,0.6800000000000002,81.60000000000002,9.744444444444444,-1.5999999999999996,-0.0133333333333333,10.8,9.0,1.8000000000000007,9.0,0.0,0.0,True,2013-05-03 17:00:00,2013-05-03 19:00:00,120.0,9.0,0.1249999999999999,-0.7,-0.31,0.0624999999999999,0.3,0.1689999999999999,376.25,3.8622100754188224,-2.5,-18.75,-20.0,0.7175,0.77,-0.6,12.0,17.0,72.0,150.4,4.0,6.0,0.0,0.0,0.378,0.0519,1818.0,2013-05-03 20:44:04,G17
2013-05-04,431.8,0.4950000000000003,59.400000000000034,9.622222222222222,-1.0,-0.0083333333333333,10.1,9.1,1.0,9.0,0.0,0.0,True,2013-05-04 17:00:00,2013-05-04 19:00:00,120.0,9.0,-2.9000000000000004,-3.7,-0.4200000000000001,1.0375,1.19,0.0489999999999999,357.75,4.7871355387816905,0.3,-25.25,-27.0,0.7949999999999999,0.82,-0.7,15.0,17.0,90.0,144.1,4.0,6.0,0.0,0.0,0.3061,0.0457,2273.0,2013-05-04 23:24:04,G07
2013-05-05,444.5,0.5824999999999998,69.89999999999998,9.58888888888889,-1.299999999999999,-0.0108333333333333,10.3,8.9,1.4000000000000004,9.0,0.0,0.0,True,2013-05-05 17:00:00,2013-05-05 19:00:00,120.0,9.0,1.825,1.0,0.0099999999999999,-1.55,-1.24,0.0259999999999999,416.0,7.3484692283495345,5.4,-3.5,-6.0,2.29,2.48,4.675000000000001,10.0,17.0,60.0,139.5,4.0,6.0,0.0,0.0,0.3485,0.0479,2666.0,2013-05-05 19:10:04,G08
2013-05-06,392.8,0.5666666666666667,68.0,11.15,-1.799999999999999,-0.0149999999999999,12.1,10.3,1.799999999999999,8.0,0.0,0.0,True,2013-05-06 17:00:00,2013-05-06 19:00:00,120.0,8.0,-1.475,-2.7,-1.07,-0.1399999999999999,1.08,0.768,487.75,3.5,2.1,-8.75,-9.0,3.5325,3.84,3.65,21.5,23.0,129.0,133.0,4.0,6.0,0.0,0.0,0.3109,0.0475,2670.0,2013-05-06 20:33:04,G17
2013-05-07,389.6,0.4783333333333336,57.400000000000034,10.6,-2.1,-0.0174999999999999,11.7,9.4,2.299999999999999,9.0,0.0,0.0,True,2013-05-07 17:00:00,2013-05-07 19:00:00,120.0,9.0,1.125,-1.0,-1.31,-0.97,0.15,0.608,529.25,16.132265804901678,-12.3,-7.0,-9.0,1.6749999999999998,1.82,1.85,12.0,17.0,72.0,131.1,4.0,6.0,0.0,0.0,0.3713,0.047,2666.0,2013-05-07 20:28:04,G17
2013-05-08,426.5,0.5133333333333335,61.60000000000002,10.28888888888889,-2.1000000000000014,-0.0175,11.3,9.2,2.1000000000000014,9.0,0.0,0.0,True,2013-05-08 17:00:00,2013-05-08 19:00:00,120.0,9.0,-0.3,-1.5,0.16,-0.3475,0.15,-0.047,495.0,8.04155872120988,-2.0,-7.5,-9.0,1.1925,1.26,2.25,13.0,13.0,78.0,129.3,4.0,6.0,1.0,1.0,0.4255,0.0471,2662.0,2013-05-08 20:24:04,G17
2013-05-09,421.6,0.8091666666666668,97.10000000000002,9.033333333333331,-1.1999999999999993,-0.0099999999999999,9.5,8.3,1.1999999999999993,9.0,0.0,0.0,True,2013-05-09 17:00:00,2013-05-09 19:00:00,120.0,9.0,0.6,-0.4,-0.7999999999999999,-0.92,-0.54,0.352,455.75,9.17877987534291,-5.7,4.5,2.0,1.0025,1.06,3.4000000000000004,3.0,3.0,18.0,130.9,4.0,6.0,0.0,0.0,0.3354,0.0466,1960.0,2013-05-09 20:20:04,G17
